securest	2.6	0.8	[3, 3, 2, 3, 1, 4, 3, 2, 2, 3]
securing	1.3	1.00499	[0, 3, 1, 1, 1, 3, 1, 1, 2, 0]
securities	1.2	0.6	[1, 2, 2, 2, 1, 1, 1, 0, 1, 1]
securitization	0.2	1.07703	[0, 0, 1, -1, 1, 0, -2, 0, 2, 1]
securitizations	0.1	0.9434	[0, 0, 0, 0, 2, 0, -2, 0, 1, 0]
securitize	0.3	1.34536	[2, 1, 0, 0, 2, 0, 1, 0, -3, 0]
securitized	1.4	1.0198	[3, 0, 2, 2, 0, 1, 2, 2, 0, 2]
securitizes	1.6	1.0198	[3, 0, 2, 2, 0, 1, 3, 2, 1, 2]
securitizing	0.7	0.9	[2, 0, 0, 1, 2, 0, 2, 0, 0, 0]
security	1.4	0.8	[1, 2, 3, 2, 1, 1, 2, 0, 1, 1]
sedition	-1.8	1.249	[-3, -4, -2, -2, -2, -2, -1, -1, -2, 1]
seditious	-1.7	0.64031	[-1, -2, -2, -1, -1, -1, -3, -2, -2, -2]
seduced	-1.5	0.67082	[0, -1, -2, -2, -2, -2, -1, -1, -2, -2]
self-confident	2.5	0.80623	[1, 3, 3, 3, 2, 3, 1, 3, 3, 3]
selfish	-2.1	0.7	[-1, -2, -2, -3, -1, -2, -2, -2, -3, -3]
selfishly	-1.4	0.91652	[-3, 0, -1, -1, -1, -2, -3, -1, -1, -1]
selfishness	-1.7	0.64031	[-1, -1, -1, -2, -2, -1, -2, -2, -3, -2]
selfishnesses	-2.0	1.94936	[-4, -3, -1, -3, -2, -4, 2, 1, -3, -3]
sentence	0.3	0.64031	[0, 0, 0, 0, 1, 2, 0, 0, 0, 0]
sentenced	-0.1	1.3	[0, -2, 2, -1, 0, -2, 2, 0, 0, 0]
sentences	0.2	1.07703	[0, 0, 2, 0, 0, -2, 2, 0, 0, 0]
sentencing	-0.6	1.8	[-2, 0, -3, -2, 2, 3, 0, -1, -1, -2]
sentimental	1.3	0.64031	[2, 1, 1, 2, 1, 0, 1, 2, 2, 1]
sentimentalise	1.2	0.87178	[2, 1, 0, 3, 2, 1, 1, 0, 1, 1]
sentimentalised	0.8	1.16619	[2, 1, 1, 0, 0, 2, 3, -1, 0, 0]
sentimentalising	0.4	0.91652	[0, 2, 0, 0, 0, -1, 1, 0, 2, 0]
sentimentalism	1.0	0.63246	[2, 1, 0, 2, 1, 1, 1, 0, 1, 1]
sentimentalisms	0.4	0.8	[0, 1, 1, 0, 0, 2, 1, 0, 0, -1]
sentimentalist	0.8	0.87178	[2, 1, 0, 2, 0, 1, 2, 0, 0, 0]
sentimentalists	0.7	0.78102	[0, 0, 1, 0, 0, 1, 1, 2, 0, 2]
sentimentalities	0.9	0.83066	[2, 1, 1, 2, 1, 0, 0, 2, 0, 0]
sentimentality	1.2	1.46969	[-2, 1, 1, 2, 2, 0, 4, 2, 1, 1]
sentimentalization	1.2	0.87178	[0, 1, 2, 0, 1, 1, 3, 1, 2, 1]
sentimentalizations	0.4	0.8	[0, 1, 0, 1, 0, 0, 0, 2, -1, 1]
sentimentalize	0.8	1.07703	[2, 0, 0, 2, 0, 2, 1, -1, 2, 0]
sentimentalized	1.1	1.22066	[3, 0, 2, 0, 1, 3, 2, 0, 0, 0]
sentimentalizes	1.1	1.37477	[3, 0, 1, 0, 1, 4, 2, 0, 0, 0]
sentimentalizing	0.8	0.87178	[1, 1, 1, 1, 2, 0, -1, 1, 0, 2]
sentimentally	1.9	0.9434	[3, 2, 3, 1, 0, 2, 1, 2, 3, 2]
serene	2.0	1.0	[1, 1, 3, 2, 2, 4, 3, 2, 1, 1]
serious	-0.3	0.45826	[0, -1, 0, -1, -1, 0, 0, 0, 0, 0]
seriously	-0.7	1.34536	[-3, -2, 0, 0, -1, -2, 2, -1, 0, 0]
seriousness	-0.2	1.16619	[0, 2, 0, 0, 0, 0, -3, -1, 0, 0]
severe	-1.6	1.8	[-3, -2, -4, 1, -2, -3, 2, -1, -1, -3]
severed	-1.5	0.5	[-1, -1, -2, -1, -2, -1, -1, -2, -2, -2]
severely	-2.0	0.89443	[-2, -1, -1, -2, -2, -1, -3, -2, -4, -2]
severeness	-1.0	1.73205	[0, 0, -1, -4, 1, -2, 0, 1, -1, -4]
severer	-1.6	1.49666	[-2, -3, -2, -1, -2, 2, -4, -1, -1, -2]
severest	-1.5	1.85742	[-4, -1, 2, -2, -2, -3, -4, -1, 1, -1]
sexy	2.4	0.8	[2, 3, 3, 4, 2, 2, 2, 2, 3, 1]
shake	-0.7	0.9	[-2, 0, 0, -2, 1, -1, 0, -1, -1, -1]
shakeable	-0.3	1.00499	[2, -1, 0, 0, -1, -2, 0, 0, -1, 0]
shakedown	-1.2	0.4	[-2, -1, -1, -1, -2, -1, -1, -1, -1, -1]
shakedowns	-1.4	0.8	[-2, -1, -1, -3, -1, -1, 0, -2, -2, -1]
shaken	-0.3	0.9	[-1, -1, 1, -1, 1, 0, -1, 1, -1, -1]
shakeout	-1.3	0.78102	[-1, -2, 0, -1, -1, -2, -2, -2, 0, -2]
shakeouts	-0.8	1.16619	[-2, -1, 0, 0, -1, 2, -2, -1, -2, -1]
shakers	0.3	1.00499	[2, 0, 0, -1, 2, 0, 1, -1, 0, 0]
shakeup	-0.6	0.4899	[-1, 0, -1, -1, -1, 0, 0, 0, -1, -1]
shakeups	-0.5	0.92195	[2, -1, 0, 0, -1, -1, -1, -1, -1, -1]
shakier	-0.9	0.3	[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
shakiest	-1.2	0.74833	[-1, 0, 0, -1, -1, -1, -2, -2, -2, -2]
shakily	-0.7	0.45826	[-1, -1, -1, -1, -1, 0, 0, 0, -1, -1]
shakiness	-0.7	1.1	[2, -1, -1, -1, -2, -1, -1, -2, 0, 0]
shaking	-0.7	0.45826	[-1, -1, -1, 0, -1, -1, 0, 0, -1, -1]
shaky	-0.9	0.3	[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1]
shame	-2.1	0.53852	[-2, -2, -2, -3, -3, -1, -2, -2, -2, -2]
shamed	-2.6	0.4899	[-2, -3, -3, -2, -3, -3, -3, -2, -2, -3]
shamefaced	-2.3	0.64031	[-2, -2, -2, -3, -3, -3, -3, -1, -2, -2]
shamefacedly	-1.9	0.3	[-2, -2, -2, -2, -2, -2, -2, -1, -2, -2]
shamefacedness	-2.0	0.89443	[-1, -1, -2, -2, -2, -1, -2, -4, -2, -3]
shamefast	-1.0	0.44721	[-1, -1, 0, -1, -1, -1, -1, -2, -1, -1]
shameful	-2.2	0.6	[-3, -3, -2, -2, -2, -3, -1, -2, -2, -2]
shamefully	-1.9	0.7	[-2, -3, -1, -3, -1, -2, -2, -1, -2, -2]
shamefulness	-2.4	0.4899	[-2, -3, -3, -2, -3, -2, -3, -2, -2, -2]
shamefulnesses	-2.3	0.78102	[-4, -2, -2, -2, -3, -1, -2, -2, -3, -2]
shameless	-1.4	1.0198	[-1, -1, 1, -2, -3, -1, -2, -2, -1, -2]
shamelessly	-1.4	1.0198	[-1, 0, -1, -2, 0, -1, -3, -3, -1, -2]
shamelessness	-1.4	1.0198	[-1, -3, -2, 1, -2, -1, -2, -2, -1, -1]
shamelessnesses	-2.0	1.0	[-2, 0, -2, -4, -2, -1, -2, -3, -2, -2]
shames	-1.7	0.9	[-3, -3, -3, -1, -1, -1, -1, -1, -1, -2]
share	1.2	0.74833	[0, 1, 1, 2, 2, 2, 1, 1, 0, 2]
shared	1.4	0.4899	[2, 2, 2, 1, 2, 1, 1, 1, 1, 1]
shares	1.2	0.87178	[0, 2, 1, 1, 0, 2, 2, 2, 2, 0]
sharing	1.8	0.6	[2, 2, 1, 2, 2, 3, 1, 1, 2, 2]
shattered	-2.1	0.7	[-1, -3, -3, -2, -2, -2, -3, -2, -1, -2]
shit	-2.6	1.0198	[-2, -1, -4, -3, -4, -4, -2, -2, -2, -2]
shitake	-0.3	1.26886	[-4, 0, 0, 0, 0, 0, 0, 0, 1, 0]
shitakes	-1.1	1.7	[0, -4, 0, 0, 0, 0, -3, 0, -4, 0]
shithead	-3.1	0.83066	[-3, -4, -4, -3, -4, -3, -1, -3, -3, -3]
shitheads	-2.6	1.35647	[-2, -3, -4, -3, -3, -3, -2, -4, 1, -3]
shits	-2.1	1.22066	[-3, 0, -3, 0, -2, -4, -2, -2, -2, -3]
shittah	0.1	1.3	[-2, -2, 0, 2, 0, 0, 0, 0, 1, 2]
shitted	-1.7	0.64031	[-2, -1, -2, -1, -2, -2, -3, -1, -2, -1]
shittier	-2.1	0.83066	[-3, -3, -2, -1, -1, -1, -3, -2, -2, -3]
shittiest	-3.4	0.66332	[-3, -4, -3, -4, -4, -4, -3, -3, -4, -2]
shittim	-0.6	1.0198	[-3, 0, 0, 0, 0, -2, 0, 0, -1, 0]
shittimwood	-0.3	0.9	[0, 0, -3, 0, 0, 0, 0, 0, 0, 0]
shitting	-1.8	0.9798	[-1, -2, -2, -1, -3, -1, -1, -2, -4, -1]
shitty	-2.6	0.8	[-3, -4, -2, -3, -3, -2, -3, -1, -2, -3]
shock	-1.6	0.91652	[0, -3, -1, -2, -1, -2, -2, -1, -3, -1]
shockable	-1.0	1.0	[-3, -1, -1, 0, 0, -2, -1, -2, 0, 0]
shocked	-1.3	1.18743	[-2, -1, -1, 0, 0, -2, 0, -2, -1, -4]
shocker	-0.6	1.49666	[-2, -1, 3, -1, 0, -3, -1, 0, -1, 0]
shockers	-1.1	0.9434	[-1, -2, -2, -1, -1, 0, 0, -3, 0, -1]
shocking	-1.7	1.34536	[-3, -3, 0, -1, 0, -3, 0, -1, -3, -3]
shockingly	-0.7	1.48661	[-2, 0, -1, -3, -3, 0, 2, 0, 0, 0]
shockproof	1.3	0.64031	[1, 0, 1, 1, 2, 2, 1, 2, 1, 2]
shocks	-1.6	0.91652	[-3, -1, 0, -1, -2, -2, -1, -3, -2, -1]
shook	-0.4	0.66332	[-1, -2, 0, 0, 0, 0, 0, 0, 0, -1]
shoot	-1.4	1.11355	[-1, -4, -1, -1, -2, 0, -2, 0, -1, -2]
short-sighted	-1.2	0.6	[0, -1, -2, -2, -1, -1, -1, -2, -1, -1]
short-sightedness	-1.1	1.37477	[-1, -2, -2, -2, -3, -1, 0, 2, 0, -2]
shortage	-1.0	1.09545	[-2, -2, -1, -2, -1, -1, 2, -1, -1, -1]
shortages	-0.6	1.0198	[0, -2, -1, -1, 0, -2, 1, 1, -1, -1]
shrew	-0.9	1.04403	[-2, -1, -2, -2, 1, 0, 0, 0, -1, -2]
shy	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
shyer	-0.8	0.6	[-1, -1, -1, -1, 0, -1, 0, 0, -2, -1]
shying	-0.9	0.83066	[-1, -2, -1, 0, -2, 0, 0, 0, -2, -1]
shylock	-2.1	1.13578	[-2, -2, -2, 0, -3, -3, -3, -3, 0, -3]
shylocked	-0.7	1.00499	[0, -3, -1, 0, 0, -2, 0, -1, 0, 0]
shylocking	-1.5	1.11803	[0, -2, -3, 0, -1, -3, -2, 0, -2, -2]
shylocks	-1.4	1.11355	[0, -2, -1, -2, -3, 0, -3, -1, -2, 0]
shyly	-0.7	0.45826	[-1, -1, -1, -1, 0, 0, -1, 0, -1, -1]
shyness	-1.3	1.00499	[-2, 0, -3, 0, -1, -2, -2, -1, -2, 0]
shynesses	-1.2	0.6	[-2, -1, -1, -2, -1, -2, 0, -1, -1, -1]
shyster	-1.6	0.66332	[-2, -1, -2, -3, -2, -1, -1, -1, -1, -2]
shysters	-0.9	0.7	[0, -2, 0, 0, -2, -1, -1, -1, -1, -1]
sick	-2.3	0.78102	[-1, -2, -3, -2, -2, -4, -3, -2, -2, -2]
sicken	-1.9	0.7	[-2, -3, -1, -3, -1, -1, -2, -2, -2, -2]
sickened	-2.5	0.92195	[-3, -2, -4, -3, -1, -1, -3, -3, -2, -3]
sickener	-2.2	0.87178	[-3, -1, -2, -3, -1, -1, -3, -3, -2, -3]
sickeners	-2.2	0.6	[-3, -1, -2, -3, -2, -3, -2, -2, -2, -2]
sickening	-2.4	0.91652	[-3, -4, -1, -3, -2, -2, -1, -3, -2, -3]
sickeningly	-2.1	0.7	[-3, -3, -1, -2, -2, -1, -3, -2, -2, -2]
sickens	-2.0	0.63246	[-2, -1, -2, -2, -3, -2, -1, -2, -3, -2]
sigh	0.1	1.22066	[2, -1, -1, -1, 0, 2, 1, 1, -1, -1]
significance	1.1	1.22066	[0, 0, 0, 1, 3, 2, 3, 2, 0, 0]
significant	0.8	0.9798	[1, 0, 1, 3, 0, 1, 0, 0, 2, 0]
silencing	-0.5	0.67082	[-2, -1, 0, 0, 0, 0, 0, -1, 0, -1]
sillibub	-0.1	0.3	[0, 0, 0, 0, -1, 0, 0, 0, 0, 0]
sillier	1.0	0.7746	[1, 1, 0, 2, 0, 1, 1, 2, 2, 0]
sillies	0.8	0.74833	[2, 1, 0, 1, 0, 1, 0, 2, 1, 0]
silliest	0.8	0.9798	[0, 1, 1, 1, 1, 0, 3, 1, -1, 1]
sillily	-0.1	1.04403	[1, -1, -1, -1, 2, 1, -1, 0, 0, -1]
sillimanite	0.1	0.3	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
sillimanites	0.2	0.6	[0, 0, 0, 0, 2, 0, 0, 0, 0, 0]
silliness	-0.9	1.22066	[1, -3, -1, 0, 1, -1, -2, -1, -2, -1]
sillinesses	-1.2	1.46969	[-3, -2, -3, 0, -2, 0, 1, -2, -2, 1]
silly	0.1	1.04403	[1, 1, 0, 0, 0, 2, -1, -2, 0, 0]
sin	-2.6	0.8	[-2, -4, -3, -2, -2, -2, -4, -3, -2, -2]
sincere	1.7	0.78102	[1, 2, 3, 0, 2, 2, 2, 2, 1, 2]
sincerely	2.1	1.04403	[1, 3, 2, 4, 2, 3, 1, 1, 3, 1]
sincereness	1.8	0.74833	[3, 1, 1, 2, 2, 3, 1, 2, 2, 1]
sincerer	2.0	1.0	[1, 3, 3, 2, 3, 2, 1, 3, 0, 2]
sincerest	2.0	1.34164	[0, 3, 1, 1, 4, 2, 1, 4, 1, 3]
sincerities	1.5	0.67082	[2, 1, 1, 1, 1, 1, 3, 2, 2, 1]
sinful	-2.6	0.8	[-4, -3, -3, -2, -1, -2, -3, -2, -3, -3]
singleminded	1.2	0.87178	[1, 2, 0, 0, 3, 2, 1, 1, 1, 1]
sinister	-2.9	1.13578	[-4, -4, -1, -3, -1, -4, -3, -3, -2, -4]
sins	-2.0	1.0	[-2, -1, -2, -3, -1, -4, -3, -2, -1, -1]
skeptic	-0.9	1.13578	[0, 0, -1, -1, -1, 0, -2, -2, 1, -3]
skeptical	-1.3	0.9	[0, -3, -2, -2, -1, -2, 0, -1, -1, -1]
skeptically	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -2]
skepticism	-1.0	0.89443	[0, 0, -1, -1, -1, -1, 0, -1, -3, -2]
skepticisms	-1.2	0.9798	[1, -2, 0, -1, -2, -1, -2, -2, -1, -2]
skeptics	-0.4	0.91652	[-2, 0, 0, -1, -1, 1, -1, 0, 1, -1]
slam	-1.6	1.11355	[-2, -1, -3, -1, -3, -2, -1, -2, 1, -2]
slash	-1.1	1.22066	[-2, -3, -2, 0, -2, 0, -1, -2, 0, 1]
slashed	-0.9	0.83066	[-2, -1, -2, -1, -1, 0, 1, -1, -1, -1]
slashes	-0.8	0.6	[0, -1, -2, -1, 0, 0, -1, -1, -1, -1]
slashing	-1.1	1.86815	[-3, -2, -3, -3, 3, 1, 0, -1, -2, -1]
slavery	-3.8	0.4	[-4, -3, -4, -3, -4, -4, -4, -4, -4, -4]
sleeplessness	-1.6	1.49666	[-3, -4, -2, -1, -2, -2, -2, 2, -1, -1]
slicker	0.4	1.28062	[-2, 1, -1, 2, 0, 0, 2, 2, 0, 0]
slickest	0.3	1.00499	[1, 0, -1, 0, -1, 0, 0, 0, 2, 2]
sluggish	-1.7	0.64031	[-1, -2, -1, -3, -2, -2, -1, -2, -1, -2]
slut	-2.8	0.87178	[-4, -2, -2, -1, -3, -3, -3, -3, -4, -3]
sluts	-2.7	1.48661	[-3, -3, -4, -4, -3, -4, -1, -3, 1, -3]
sluttier	-2.7	1.18743	[-2, -2, -4, -3, -4, -4, -1, -1, -2, -4]
sluttiest	-3.1	0.83066	[-3, -4, -3, -4, -3, -4, -2, -2, -4, -2]
sluttish	-2.2	0.87178	[-2, -3, -3, -2, -2, -4, -2, -1, -1, -2]
sluttishly	-2.1	1.13578	[-2, 0, -2, -3, -1, -2, -3, -1, -3, -4]
sluttishness	-2.5	0.92195	[-2, -1, -3, -4, -2, -1, -3, -3, -3, -3]
sluttishnesses	-2.0	1.09545	[0, -2, -1, -3, -3, -1, -3, -1, -3, -3]
slutty	-2.3	0.9	[-3, -1, -3, -3, -3, -2, -1, -3, -1, -3]
smart	1.7	0.78102	[2, 2, 1, 2, 1, 3, 2, 0, 2, 2]
smartass	-2.1	0.83066	[-1, -1, -2, -3, -2, -1, -2, -3, -3, -3]
smartasses	-1.7	2.05183	[-1, -2, -3, -3, -3, -1, -2, -3, 4, -3]
smarted	0.7	1.41774	[2, 1, -2, 1, 1, 2, 2, 2, -1, -1]
smarten	1.9	0.7	[3, 1, 2, 1, 2, 2, 2, 3, 1, 2]
smartened	1.5	0.67082	[2, 2, 1, 3, 1, 1, 1, 1, 2, 1]
smartening	1.7	0.9	[1, 3, 3, 1, 1, 1, 2, 1, 1, 3]
smartens	1.5	0.5	[2, 2, 1, 1, 1, 1, 2, 2, 2, 1]
smarter	2.0	0.7746	[2, 2, 1, 1, 2, 2, 2, 2, 4, 2]
smartest	3.0	1.0	[4, 3, 4, 3, 2, 2, 4, 3, 1, 4]
smartie	1.3	0.9	[1, 4, 1, 1, 1, 1, 1, 1, 1, 1]
smarties	1.7	0.9	[1, 1, 2, 4, 2, 2, 1, 2, 1, 1]
smarting	-0.7	1.9	[2, 3, -1, -2, 1, -2, -1, -3, -2, -2]
smartly	1.5	0.67082	[2, 1, 1, 1, 1, 2, 1, 3, 1, 2]
smartness	2.0	0.89443	[1, 3, 3, 1, 2, 1, 2, 3, 1, 3]
smartnesses	1.5	0.92195	[1, 0, 1, 1, 1, 2, 1, 2, 3, 3]
smarts	1.6	0.66332	[2, 1, 3, 1, 2, 1, 2, 1, 2, 1]
smartweed	0.2	0.6	[0, 0, 0, 0, 0, 2, 0, 0, 0, 0]
smartweeds	0.1	0.53852	[0, 0, -1, 0, 0, 0, 1, 0, 0, 1]
smarty	1.1	0.53852	[0, 2, 1, 2, 1, 1, 1, 1, 1, 1]
smear	-1.5	1.20416	[-2, -1, -1, -2, -3, 0, 0, -4, -1, -1]
smilax	0.6	0.66332	[0, 2, 1, 0, 0, 0, 1, 1, 1, 0]
smilaxes	0.3	0.78102	[0, 0, 0, 0, 1, 2, 1, -1, 0, 0]
smile	1.5	0.67082	[2, 1, 1, 1, 2, 2, 3, 1, 1, 1]
smiled	2.5	0.80623	[3, 2, 3, 2, 1, 2, 3, 4, 3, 2]
smileless	-1.4	0.4899	[-1, -1, -1, -1, -2, -1, -2, -1, -2, -2]
smiler	1.7	0.78102	[1, 1, 3, 1, 3, 2, 2, 2, 1, 1]
smiles	2.1	1.04403	[2, 4, 2, 1, 3, 1, 1, 3, 1, 3]
smiley	1.7	0.78102	[1, 2, 1, 2, 2, 0, 2, 3, 2, 2]
smileys	1.5	0.92195	[1, 2, 1, 3, 1, 0, 1, 3, 1, 2]
smiling	2.0	1.18322	[2, 1, 1, 1, 2, 3, 4, 1, 4, 1]
smilingly	2.3	0.64031	[3, 2, 3, 2, 3, 1, 2, 2, 2, 3]
smog	-1.2	0.6	[-1, -1, -2, -1, -1, -2, -2, -1, 0, -1]
smother	-1.8	0.87178	[-2, -2, -3, -1, -2, -1, -2, -2, -3, 0]
smothered	-0.9	1.7	[2, -4, 0, -1, -3, -2, 0, -1, 1, -1]
smothering	-1.4	1.56205	[-2, -3, -1, -4, 0, -2, -1, 2, -1, -2]
smothers	-1.9	1.04403	[-1, -1, -3, -1, -2, -3, 0, -2, -3, -3]
smothery	-1.1	0.7	[-2, 0, -2, -1, -2, -1, 0, -1, -1, -1]
smug	0.8	1.16619	[-1, 2, 0, 2, 1, -1, 2, 1, 0, 2]
smugger	-1.0	0.89443	[1, -2, -1, -2, -1, -1, -1, 0, -2, -1]
smuggest	-1.5	1.28452	[-1, -1, -1, 1, -1, -3, -4, -2, -1, -2]
smuggle	-1.6	1.11355	[-2, -1, -1, -1, -2, 0, -1, -1, -3, -4]
smuggled	-1.5	0.92195	[-1, -1, -2, -1, -1, -1, -2, -1, -1, -4]
smuggler	-2.1	1.22066	[-1, -3, -3, -1, -1, -1, -4, -1, -2, -4]
smugglers	-1.4	1.56205	[-2, -3, -4, 1, -2, 0, -2, 1, -1, -2]
smuggles	-1.7	1.00499	[-1, -2, -2, -1, -1, -1, -3, -1, -1, -4]
smuggling	-2.1	0.83066	[-3, -2, -2, -1, -2, -2, -1, -2, -4, -2]
smugly	0.2	1.249	[-1, 2, -1, -1, 1, 1, -1, 1, 2, -1]
smugness	-1.4	1.11355	[-1, -1, -1, -3, -3, -2, 1, -1, -2, -1]
smugnesses	-1.7	0.78102	[-1, -1, -2, -1, -3, -1, -2, -2, -3, -1]
sneaky	-0.9	0.7	[-1, -1, -1, -2, -1, -1, -1, 1, -1, -1]
snob	-2.0	0.63246	[-2, -2, -2, -2, -2, -1, -3, -1, -3, -2]
snobbery	-2.0	0.63246	[-1, -2, -2, -2, -2, -3, -2, -1, -3, -2]
snobbier	-0.7	1.00499	[-1, 2, -1, -1, -1, -1, -1, 0, -2, -1]
snobbiest	-0.5	1.11803	[-2, -2, 1, -1, 1, -1, 0, -1, 1, -1]
snobbily	-1.6	1.11355	[-1, -2, -2, -2, -1, -3, -3, -1, 1, -2]
snobbish	-0.9	1.37477	[-2, -1, 1, -1, 1, -2, -3, -2, 1, -1]
snobbishly	-1.2	1.249	[-2, 1, -2, -1, -2, -3, -1, -2, -1, 1]
snobbishness	-1.1	1.22066	[-1, -2, -2, -1, -3, -1, -1, -1, 2, -1]
snobbishnesses	-1.7	0.78102	[-2, -1, -3, -2, -1, -1, -2, -1, -3, -1]
snobbism	-1.0	1.41421	[-2, -1, 1, -1, 1, -2, -3, -2, 1, -2]
snobbisms	-0.3	1.18743	[1, -1, -1, 0, -1, -1, 1, -2, 2, -1]
snobby	-1.7	1.00499	[-1, -1, -1, -3, -2, -2, 0, -3, -3, -1]
snobs	-1.4	1.0198	[-2, -1, -1, -2, -2, -3, -1, -2, 1, -1]
snub	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -2, -2, -1, -2]
snubbed	-2.0	0.7746	[-2, -2, 0, -2, -3, -2, -2, -2, -3, -2]
snubbing	-0.9	1.13578	[-2, -1, -1, -1, 1, -1, -3, 1, -1, -1]
snubs	-2.1	0.9434	[-2, -1, -1, -1, -3, -2, -4, -3, -2, -2]
sob	-1.0	1.34164	[-1, -2, -2, -2, -1, -1, 2, 1, -2, -2]
sobbed	-1.9	1.3	[-2, -4, 1, -1, -3, -1, -3, -2, -2, -2]
sobbing	-1.6	1.49666	[1, -2, -3, -1, -1, -3, 1, -2, -3, -3]
sobering	-0.8	1.32665	[2, -2, 0, -2, -1, -1, -2, 1, -1, -2]
sobs	-2.5	0.67082	[-3, -3, -2, -2, -3, -3, -3, -1, -2, -3]
sociabilities	1.2	0.9798	[1, 3, 1, 2, 0, 1, 0, 2, 2, 0]
sociability	1.1	0.9434	[0, 1, 1, 1, 0, 2, 1, 0, 2, 3]
sociable	1.9	0.7	[1, 1, 2, 3, 1, 2, 2, 2, 3, 2]
sociableness	1.5	0.5	[1, 1, 1, 2, 2, 2, 1, 2, 1, 2]
sociably	1.6	0.91652	[3, 2, 0, 1, 3, 2, 1, 1, 2, 1]
sok	1.3	1.1	[0, 1, 2, 1, 1, 0, 1, 4, 2, 1]
solemn	-0.3	1.1	[-1, -2, -1, 0, -1, 2, 0, -1, 1, 0]
solemnified	-0.5	0.67082	[0, 0, 0, 0, -1, -1, -1, 0, -2, 0]
solemnifies	-0.5	0.67082	[0, 0, 0, 0, -1, -2, -1, 0, -1, 0]
solemnify	0.3	1.18743	[2, 1, 2, 1, 0, 0, -2, -1, 0, 0]
solemnifying	0.1	1.3	[2, -1, 0, -3, 0, 1, 1, 1, 0, 0]
solemnities	0.3	0.78102	[0, 1, -1, 0, 0, 0, 2, 1, 0, 0]
solemnity	-1.1	0.9434	[0, -2, 0, -2, -2, -1, -2, 0, 0, -2]
solemnization	0.7	1.34536	[-1, -1, 0, 2, 2, 0, 3, 2, 0, 0]
solemnize	0.3	0.78102	[1, -1, 0, 2, 0, 0, 1, 0, 0, 0]
solemnized	-0.7	0.9	[0, 0, 0, -1, -1, -1, -1, 0, 0, -3]
solemnizes	0.6	0.91652	[0, 0, 0, 0, 0, 0, 2, 2, 2, 0]
solemnizing	-0.6	0.8	[0, 0, -1, -1, 0, 0, -2, -2, 0, 0]
solemnly	0.8	0.9798	[0, 2, 0, 1, 1, 2, -1, 2, 1, 0]
solid	0.6	0.8	[0, 2, 1, 2, 0, 1, 0, 0, 0, 0]
solidarity	1.2	0.6	[1, 1, 1, 1, 2, 0, 1, 2, 2, 1]
solution	1.3	0.64031	[1, 2, 1, 2, 1, 1, 2, 2, 0, 1]
solutions	0.7	0.78102	[1, 1, 2, 0, 1, 0, 2, 0, 0, 0]
solve	0.8	0.4	[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]
solved	1.1	0.53852	[1, 2, 1, 0, 1, 1, 1, 2, 1, 1]
solves	1.1	0.7	[2, 0, 1, 0, 1, 2, 1, 2, 1, 1]
solving	1.4	0.8	[0, 3, 1, 2, 1, 1, 2, 1, 2, 1]
somber	-1.8	0.6	[-1, -2, -2, -3, -2, -1, -2, -1, -2, -2]
son-of-a-bitch	-2.7	0.64031	[-3, -3, -3, -1, -2, -3, -3, -3, -3, -3]
soothe	1.5	0.92195	[3, 2, 2, 1, 2, 0, 2, 0, 2, 1]
soothed	0.5	1.43178	[2, -3, 1, 1, 0, 1, 1, 1, 2, -1]
soothing	1.3	0.64031	[2, 1, 2, 1, 1, 1, 2, 0, 2, 1]
sophisticated	2.6	0.91652	[3, 4, 3, 3, 3, 1, 2, 1, 3, 3]
sore	-1.5	0.5	[-2, -2, -2, -1, -1, -1, -2, -1, -1, -2]
sorrow	-2.4	0.8	[-2, -2, -2, -1, -2, -3, -2, -4, -3, -3]
sorrowed	-2.4	0.8	[-1, -2, -3, -3, -2, -3, -2, -4, -2, -2]
sorrower	-2.3	0.78102	[-1, -2, -1, -3, -3, -2, -2, -3, -3, -3]
sorrowful	-2.2	0.6	[-3, -3, -2, -2, -2, -2, -3, -1, -2, -2]
sorrowfully	-2.3	0.64031	[-3, -3, -2, -1, -2, -2, -3, -2, -2, -3]
sorrowfulness	-2.5	0.67082	[-4, -3, -2, -3, -2, -3, -2, -2, -2, -2]
sorrowing	-1.7	1.26886	[-2, -2, 1, -1, -1, -2, -4, -3, -2, -1]
sorrows	-1.6	0.66332	[-1, -1, -2, -1, -2, -2, -1, -2, -1, -3]
sorry	-0.3	1.61555	[-1, 0, -1, -2, -1, -1, 4, 1, -1, -1]
soulmate	2.9	0.83066	[4, 2, 2, 2, 3, 4, 3, 3, 2, 4]
spam	-1.5	1.0247	[-1, -1, -1, -2, 1, -2, -3, -2, -2, -2]
spammer	-2.2	0.6	[-3, -2, -2, -1, -2, -3, -2, -2, -3, -2]
spammers	-1.6	1.11355	[-2, -1, -2, -3, -2, -1, -2, -1, 1, -3]
spamming	-2.1	0.83066	[-3, -3, -1, -3, -2, -1, -2, -2, -1, -3]
